source_protocol,source_file,source_line,legacy_entry_type,legacy_wire_name,legacy_command_id,legacy_command_name,legacy_class,legacy_method,legacy_event,legacy_config_name,legacy_status,legacy_payload_summary,target_domain,target_feature,target_capability,target_rpc_kind,target_axtp_method,target_axtp_event,target_protocol_doc,target_match_basis,confidence,rationale,open_questions
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,539,config_name,Config.Subscribe:Wifi,,,Config,Subscribe,,Wifi,,Config Param.Name=Wifi,network,wifi,network.wifi,event_subscription,,network.wifiConfigChanged,docs/protocol/network/network.wifi.md,matched docs/protocol (docs/protocol/network/network.wifi.md),high,Wi-Fi 配置、扫描、连接和状态统一归 network.wifi。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,540,config_name,Config.Subscribe:DevPasswd,,,Config,Subscribe,,DevPasswd,,Config Param.Name=DevPasswd,auth,token,auth.token,event_subscription,,auth.tokenStateChanged,docs/protocol/auth/auth.token.md,capability has docs/protocol draft (docs/protocol/auth/auth.token.md); method/event is taxonomy/spec candidate,medium,密码/token 属于 auth.token。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,578,method,Config.UnSubscribe,,,Config,UnSubscribe,,,,generic VM33 Config method; concrete Param.Name rows are classified separately,vendor,genericConfig,vendor.genericConfig,adapter_only,,,,adapter-only / needs split before registry,high,VM33 泛 Config wire method 只作为适配入口；正式能力必须按 Param.Name 拆分。,按具体 Config Name 生成 method/capability，泛方法不进入正式 AXTP method。
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,581,config_name,Config.UnSubscribe:Wifi,,,Config,UnSubscribe,,Wifi,,Config Param.Name=Wifi,network,wifi,network.wifi,event_subscription,,network.wifiConfigChanged,docs/protocol/network/network.wifi.md,matched docs/protocol (docs/protocol/network/network.wifi.md),high,Wi-Fi 配置、扫描、连接和状态统一归 network.wifi。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,582,config_name,Config.UnSubscribe:DevPasswd,,,Config,UnSubscribe,,DevPasswd,,Config Param.Name=DevPasswd,auth,token,auth.token,event_subscription,,auth.tokenStateChanged,docs/protocol/auth/auth.token.md,capability has docs/protocol draft (docs/protocol/auth/auth.token.md); method/event is taxonomy/spec candidate,medium,密码/token 属于 auth.token。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,604,config_name,Config.Set:APInfo,,,Config,Set,,APInfo,,Config Param.Name=APInfo,network,ap,network.ap,method,network.setApConfig,,docs/protocol/network/network.ap.md,matched docs/protocol (docs/protocol/network/network.ap.md),high,APInfo 配置和状态归 network.ap。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,638,config_name,Config.Get:APInfo,,,Config,Get,,APInfo,,Config Param.Name=APInfo,network,ap,network.ap,method,network.getApConfig,,docs/protocol/network/network.ap.md,matched docs/protocol (docs/protocol/network/network.ap.md),high,APInfo 配置和状态归 network.ap。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,675,config_name,Config.Set:RebootInterval,,,Config,Set,,RebootInterval,,Config Param.Name=RebootInterval,system,lifecycle,system.lifecycle,method,system.setRebootSchedule,,docs/protocol/system/system.lifecycle.md,matched docs/protocol (docs/protocol/system/system.lifecycle.md),high,重启间隔按计划重启映射，不保留泛配置方法。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,708,config_name,Config.Get:RebootInterval,,,Config,Get,,RebootInterval,,Config Param.Name=RebootInterval,system,lifecycle,system.lifecycle,method,system.getRebootSchedule,,docs/protocol/system/system.lifecycle.md,matched docs/protocol (docs/protocol/system/system.lifecycle.md),high,重启间隔按计划重启映射，不保留泛配置方法。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,742,config_name,Config.Set:Volume,,,Config,Set,,Volume,,Config Param.Name=Volume,audio,volume,audio.volume,method,audio.setVolumeConfig,,docs/protocol/audio/audio.volume.md,matched docs/protocol (docs/protocol/audio/audio.volume.md),high,音量、增益、静音归 audio.volume。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,777,config_name,Config.Get:Volume,,,Config,Get,,Volume,,Config Param.Name=Volume,audio,volume,audio.volume,method,audio.getVolumeState,,docs/protocol/audio/audio.volume.md,capability has docs/protocol draft (docs/protocol/audio/audio.volume.md); method/event is taxonomy/spec candidate,high,音量、增益、静音归 audio.volume。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,815,method,Upgrade.Setup,,,Upgrade,Setup,,,,Class=Upgrade; Method=Setup,firmware,ota,firmware.ota,stream_owner_method,firmware.beginOta,,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,831,method,Upgrade.Upgrade,,,Upgrade,Upgrade,,,,Class=Upgrade; Method=Upgrade,firmware,ota,firmware.ota,stream_owner_method,firmware.beginOta,,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,891,method,Upgrade.Progress,,,Upgrade,Progress,,,,Class=Upgrade; Method=Progress,firmware,ota,firmware.ota,stream_owner_method,firmware.getOtaState,,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,922,method,Upgrade.Version,,,Upgrade,Version,,,,Class=Upgrade; Method=Version,firmware,ota,firmware.ota,stream_owner_method,firmware.getInfo,,,matched method registry (docs/specs/2-registry/02-Methods-Registry.md),high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,951,method,Upgrade.CloudUpgrade,,,Upgrade,CloudUpgrade,,,,Class=Upgrade; Method=CloudUpgrade,firmware,ota,firmware.ota,stream_owner_method,firmware.beginOta,,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,980,method,Upgrade.CloudProgress,,,Upgrade,CloudProgress,,,,Class=Upgrade; Method=CloudProgress,firmware,ota,firmware.ota,stream_owner_method,firmware.getOtaState,,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1014,method,KeepAlive.KeepAlive,,,KeepAlive,KeepAlive,,,,Class=KeepAlive; Method=KeepAlive,core,session,core.session,adapter_only,,,,core/session heartbeat or adapter-private,medium,保活/在线策略不进入 system.lifecycle；保留为 core/session 或适配层策略。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1042,method,KeepAlive.UnConnect,,,KeepAlive,UnConnect,,,,Class=KeepAlive; Method=UnConnect,core,session,core.session,adapter_only,,,,core/session heartbeat or adapter-private,medium,保活/在线策略不进入 system.lifecycle；保留为 core/session 或适配层策略。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1089,method,System.SetTime,,,System,SetTime,,,,Class=System; Method=SetTime,system,time,system.time,method,system.setTimeConfig,,docs/protocol/system/system.time.md,matched docs/protocol (docs/protocol/system/system.time.md),high,校时、系统时间和时区归 system.time。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1146,method,System.SetTimeMs,,,System,SetTimeMs,,,,Class=System; Method=SetTimeMs,system,time,system.time,method,system.setTimeConfig,,docs/protocol/system/system.time.md,matched docs/protocol (docs/protocol/system/system.time.md),high,校时、系统时间和时区归 system.time。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1185,method,System.GetTime,,,System,GetTime,,,,Class=System; Method=GetTime,system,time,system.time,method,system.getTimeConfig,,docs/protocol/system/system.time.md,matched docs/protocol (docs/protocol/system/system.time.md),high,校时、系统时间和时区归 system.time。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1217,method,System.GetPower,,,System,GetPower,,,,Class=System; Method=GetPower,device,power,device.power,method,device.getPowerState,,docs/protocol/device/device.power.md,capability has docs/protocol draft (docs/protocol/device/device.power.md); method/event is taxonomy/spec candidate,high,电量/电源状态归 device.power。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1246,method,System.SetLive,,,System,SetLive,,,,Class=System; Method=SetLive,core,session,core.session,adapter_only,,,,core/session heartbeat or adapter-private,medium,保活/在线策略不进入 system.lifecycle；保留为 core/session 或适配层策略。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1277,method,System.CheckPasswd,,,System,CheckPasswd,,,,Class=System; Method=CheckPasswd,auth,token,auth.token,method,auth.refreshToken,,docs/protocol/auth/auth.token.md,capability has docs/protocol draft (docs/protocol/auth/auth.token.md); method/event is taxonomy/spec candidate,medium,密码/token 属于 auth.token。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1310,method,System.SyncTimeOffer,,,System,SyncTimeOffer,,,,Class=System; Method=SyncTimeOffer,system,time,system.time,method,system.setTimeConfig,,docs/protocol/system/system.time.md,matched docs/protocol (docs/protocol/system/system.time.md),high,校时、系统时间和时区归 system.time。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1347,method,System.SyncTimeSelect,,,System,SyncTimeSelect,,,,Class=System; Method=SyncTimeSelect,system,time,system.time,method,system.getTimeConfig,,docs/protocol/system/system.time.md,matched docs/protocol (docs/protocol/system/system.time.md),high,校时、系统时间和时区归 system.time。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1387,method,OSD.Set,,,OSD,Set,,,,Class=OSD; Method=Set,video,osd,video.osd,method,video.setOsdConfig,,docs/protocol/video/video.osd.md,matched docs/protocol (docs/protocol/video/video.osd.md),high,OSD/水印/叠加显示归 video.osd。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1454,method,Record.Start,,,Record,Start,,,,Class=Record; Method=Start,video,recording,video.recording,method,video.startRecording,,docs/protocol/video/video.recording.md,matched docs/protocol (docs/protocol/video/video.recording.md),high,视频录像开始/停止/状态归 video.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1485,method,Record.Stop,,,Record,Stop,,,,Class=Record; Method=Stop,video,recording,video.recording,method,video.stopRecording,,docs/protocol/video/video.recording.md,matched docs/protocol (docs/protocol/video/video.recording.md),high,视频录像开始/停止/状态归 video.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1515,method,Record.List,,,Record,List,,,,Class=Record; Method=List,storage,recording,storage.recording,method,storage.listRecordings,,docs/protocol/storage/storage.recording.md,capability has docs/protocol draft (docs/protocol/storage/storage.recording.md); method/event is taxonomy/spec candidate,medium,录像文件查询/删除归 storage.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1555,method,Record.DateList,,,Record,DateList,,,,Class=Record; Method=DateList,storage,recording,storage.recording,method,storage.listRecordings,,docs/protocol/storage/storage.recording.md,capability has docs/protocol draft (docs/protocol/storage/storage.recording.md); method/event is taxonomy/spec candidate,medium,录像文件查询/删除归 storage.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1590,method,Record.GetSd,,,Record,GetSd,,,,Class=Record; Method=GetSd,storage,recording,storage.recording,method,storage.listRecordings,,docs/protocol/storage/storage.recording.md,capability has docs/protocol draft (docs/protocol/storage/storage.recording.md); method/event is taxonomy/spec candidate,medium,录像文件查询/删除归 storage.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1622,method,Record.FormatSd,,,Record,FormatSd,,,,Class=Record; Method=FormatSd,storage,recording,storage.recording,method,storage.listRecordings,,docs/protocol/storage/storage.recording.md,capability has docs/protocol draft (docs/protocol/storage/storage.recording.md); method/event is taxonomy/spec candidate,medium,录像文件查询/删除归 storage.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1651,method,Record.Status,,,Record,Status,,,,Class=Record; Method=Status,video,recording,video.recording,method,video.getRecordingState,,docs/protocol/video/video.recording.md,matched docs/protocol (docs/protocol/video/video.recording.md),high,视频录像开始/停止/状态归 video.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1675,method,Record.StopLiving,,,Record,StopLiving,,,,Class=Record; Method=StopLiving,video,recording,video.recording,method,video.stopRecording,,docs/protocol/video/video.recording.md,matched docs/protocol (docs/protocol/video/video.recording.md),high,视频录像开始/停止/状态归 video.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1685,method,Record.DeleteMP4,,,Record,DeleteMP4,,,,Class=Record; Method=DeleteMP4,storage,recording,storage.recording,method,storage.deleteRecording,,docs/protocol/storage/storage.recording.md,capability has docs/protocol draft (docs/protocol/storage/storage.recording.md); method/event is taxonomy/spec candidate,medium,录像文件查询/删除归 storage.recording。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1706,method,Focus.SetMode,,,Focus,SetMode,,,,Class=Focus; Method=SetMode,camera,focus,camera.focus,method,camera.setFocusMode,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1737,method,Focus.GetMode,,,Focus,GetMode,,,,Class=Focus; Method=GetMode,camera,focus,camera.focus,method,camera.getFocusMode,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1766,method,Focus.Manual,,,Focus,Manual,,,,Class=Focus; Method=Manual,camera,focus,camera.focus,method,camera.setFocusPosition,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1800,method,Focus.ManualZoom,,,Focus,ManualZoom,,,,Class=Focus; Method=ManualZoom,camera,zoom,camera.zoom,method,camera.setZoomConfig,,docs/protocol/camera/camera.zoom.md,matched docs/protocol (docs/protocol/camera/camera.zoom.md),high,变焦归 camera.zoom。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1834,method,Focus.SetZoomSpeedMode,,,Focus,SetZoomSpeedMode,,,,Class=Focus; Method=SetZoomSpeedMode,camera,zoom,camera.zoom,method,camera.setZoomConfig,,docs/protocol/camera/camera.zoom.md,matched docs/protocol (docs/protocol/camera/camera.zoom.md),high,变焦归 camera.zoom。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1865,method,Focus.GetZoomSpeedMode,,,Focus,GetZoomSpeedMode,,,,Class=Focus; Method=GetZoomSpeedMode,camera,zoom,camera.zoom,method,camera.getZoomState,,docs/protocol/camera/camera.zoom.md,capability has docs/protocol draft (docs/protocol/camera/camera.zoom.md); method/event is taxonomy/spec candidate,high,变焦归 camera.zoom。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1896,method,Focus.DigitalZoom,,,Focus,DigitalZoom,,,,Class=Focus; Method=DigitalZoom,camera,zoom,camera.zoom,method,camera.setZoomConfig,,docs/protocol/camera/camera.zoom.md,matched docs/protocol (docs/protocol/camera/camera.zoom.md),high,变焦归 camera.zoom。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1946,method,Focus.OpticsZoom,,,Focus,OpticsZoom,,,,Class=Focus; Method=OpticsZoom,camera,zoom,camera.zoom,method,camera.setZoomConfig,,docs/protocol/camera/camera.zoom.md,matched docs/protocol (docs/protocol/camera/camera.zoom.md),high,变焦归 camera.zoom。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,1978,method,Focus.GetZoomInfo,,,Focus,GetZoomInfo,,,,Class=Focus; Method=GetZoomInfo,camera,zoom,camera.zoom,method,camera.getZoomState,,docs/protocol/camera/camera.zoom.md,capability has docs/protocol draft (docs/protocol/camera/camera.zoom.md); method/event is taxonomy/spec candidate,high,变焦归 camera.zoom。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2013,method,Focus.SetFocus,,,Focus,SetFocus,,,,Class=Focus; Method=SetFocus,camera,focus,camera.focus,method,camera.triggerAutoFocus,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2045,method,Focus.SetFocusRegion,,,Focus,SetFocusRegion,,,,Class=Focus; Method=SetFocusRegion,camera,focus,camera.focus,method,camera.triggerAutoFocus,,docs/protocol/camera/camera.focus.md,matched docs/protocol (docs/protocol/camera/camera.focus.md),high,自动/手动聚焦归 camera.focus。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2080,method,DevicePwr.Reboot,,,DevicePwr,Reboot,,,,Class=DevicePwr; Method=Reboot,system,lifecycle,system.lifecycle,method,system.reboot,,docs/protocol/system/system.lifecycle.md,capability has docs/protocol draft (docs/protocol/system/system.lifecycle.md); method/event is taxonomy/spec candidate,high,重启/关机/生命周期策略归 system.lifecycle。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2111,method,DevicePwr.ShutDown,,,DevicePwr,ShutDown,,,,Class=DevicePwr; Method=ShutDown,system,lifecycle,system.lifecycle,method,system.shutdown,,docs/protocol/system/system.lifecycle.md,capability has docs/protocol draft (docs/protocol/system/system.lifecycle.md); method/event is taxonomy/spec candidate,high,重启/关机/生命周期策略归 system.lifecycle。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2143,method,Curtain.GetDeviceCapacity,,,Curtain,GetDeviceCapacity,,,,Class=Curtain; Method=GetDeviceCapacity,output,layout,output.layout,method,output.getLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2203,method,Curtain.GetStreamType,,,Curtain,GetStreamType,,,,Class=Curtain; Method=GetStreamType,output,layout,output.layout,method,output.getLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2329,method,Curtain.SetPlayStream,,,Curtain,SetPlayStream,,,,Class=Curtain; Method=SetPlayStream,output,layout,output.layout,method,output.setLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2400,method,Curtain.SetCurtainLayout,,,Curtain,SetCurtainLayout,,,,Class=Curtain; Method=SetCurtainLayout,output,layout,output.layout,method,output.setLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2671,method,Curtain.SetPlayStrategy,,,Curtain,SetPlayStrategy,,,,Class=Curtain; Method=SetPlayStrategy,output,layout,output.layout,method,output.setLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2702,method,Curtain.GetCurtainLayout,,,Curtain,GetCurtainLayout,,,,Class=Curtain; Method=GetCurtainLayout,output,layout,output.layout,method,output.getLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2811,method,Curtain.GetOutputInterface,,,Curtain,GetOutputInterface,,,,Class=Curtain; Method=GetOutputInterface,output,layout,output.layout,method,output.getLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2884,method,Curtain.GetMirrorPinCode,,,Curtain,GetMirrorPinCode,,,,Class=Curtain; Method=GetMirrorPinCode,video,outputTransform,video.outputTransform,method,video.getOutputTransform,,docs/protocol/video/video.outputTransform.md,matched docs/protocol (docs/protocol/video/video.outputTransform.md),high,镜像/翻转等输出变换归 video.outputTransform。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2914,method,Curtain.SetDeviceShareStatus,,,Curtain,SetDeviceShareStatus,,,,Class=Curtain; Method=SetDeviceShareStatus,output,layout,output.layout,method,output.setLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2946,method,Curtain.CloseCurrentLayout,,,Curtain,CloseCurrentLayout,,,,Class=Curtain; Method=CloseCurrentLayout,output,layout,output.layout,method,output.setLayoutConfig,,docs/protocol/output/output.layout.md,matched docs/protocol (docs/protocol/output/output.layout.md),medium,幕墙/输出布局/输出模式按 09 归 output.layout。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,2977,method,Rtsp.setRtspAuth,,,Rtsp,setRtspAuth,,,,Class=Rtsp; Method=setRtspAuth,video,rtsp,video.rtsp,method,video.setRtspConfig,,docs/protocol/video/video.rtsp.md,matched docs/protocol (docs/protocol/video/video.rtsp.md),high,RTSP 服务配置归 video.rtsp，不归 network。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3030,method,StreamFile.SetFileInfo,,,StreamFile,SetFileInfo,,,,Class=StreamFile; Method=SetFileInfo,file,transfer,file.transfer,stream_owner_method,file.beginTransfer,,docs/protocol/file/file.transfer.md,matched docs/protocol (docs/protocol/file/file.transfer.md),high,文件上传、下载、校验归 file.transfer；stream 域不承载业务分类。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3062,method,StreamFile.UploadStream,,,StreamFile,UploadStream,,,,Class=StreamFile; Method=UploadStream,file,transfer,file.transfer,stream_owner_method,file.beginTransfer,,docs/protocol/file/file.transfer.md,matched docs/protocol (docs/protocol/file/file.transfer.md),high,文件上传、下载、校验归 file.transfer；stream 域不承载业务分类。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3094,method,StreamFile.GetFileInfo,,,StreamFile,GetFileInfo,,,,Class=StreamFile; Method=GetFileInfo,file,transfer,file.transfer,stream_owner_method,file.getTransferState,,docs/protocol/file/file.transfer.md,matched docs/protocol (docs/protocol/file/file.transfer.md),high,文件上传、下载、校验归 file.transfer；stream 域不承载业务分类。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3124,method,StreamFile.DownloadStream,,,StreamFile,DownloadStream,,,,Class=StreamFile; Method=DownloadStream,file,transfer,file.transfer,stream_owner_method,file.beginTransfer,,docs/protocol/file/file.transfer.md,matched docs/protocol (docs/protocol/file/file.transfer.md),high,文件上传、下载、校验归 file.transfer；stream 域不承载业务分类。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3143,method,StreamFile.CloudUploadStream,,,StreamFile,CloudUploadStream,,,,Class=StreamFile; Method=CloudUploadStream,file,transfer,file.transfer,stream_owner_method,file.beginTransfer,,docs/protocol/file/file.transfer.md,matched docs/protocol (docs/protocol/file/file.transfer.md),high,文件上传、下载、校验归 file.transfer；stream 域不承载业务分类。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3182,method,StreamFile.NotiftyCloudUpdateStream,,,StreamFile,NotiftyCloudUpdateStream,,,,Class=StreamFile; Method=NotiftyCloudUpdateStream,file,transfer,file.transfer,stream_owner_method,file.beginTransfer,,docs/protocol/file/file.transfer.md,matched docs/protocol (docs/protocol/file/file.transfer.md),high,文件上传、下载、校验归 file.transfer；stream 域不承载业务分类。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3217,method,Wifi.ScanWifi,,,Wifi,ScanWifi,,,,Class=Wifi; Method=ScanWifi,network,wifi,network.wifi,method,network.scanWifi,,docs/protocol/network/network.wifi.md,matched docs/protocol (docs/protocol/network/network.wifi.md),high,Wi-Fi 配置、扫描、连接和状态统一归 network.wifi。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3391,method,Wifi.ConnectWifi,,,Wifi,ConnectWifi,,,,Class=Wifi; Method=ConnectWifi,network,wifi,network.wifi,method,network.connectWifi,,docs/protocol/network/network.wifi.md,matched docs/protocol (docs/protocol/network/network.wifi.md),high,Wi-Fi 配置、扫描、连接和状态统一归 network.wifi。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3416,method,Wifi.OpenApService,,,Wifi,OpenApService,,,,Class=Wifi; Method=OpenApService,network,ap,network.ap,method,network.startAp,,docs/protocol/network/network.ap.md,matched docs/protocol (docs/protocol/network/network.ap.md),high,AP/SoftAP 配置、开启、状态归 network.ap。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3428,method,Wifi.openApService,,,Wifi,openApService,,,,Class=Wifi; Method=openApService,network,ap,network.ap,method,network.startAp,,docs/protocol/network/network.ap.md,matched docs/protocol (docs/protocol/network/network.ap.md),high,AP/SoftAP 配置、开启、状态归 network.ap。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3444,method,NetWork.SetNetwork,,,NetWork,SetNetwork,,,,Class=NetWork; Method=SetNetwork,network,ip,network.ip,method,network.setIpConfig,,docs/protocol/network/network.ip.md,matched docs/protocol (docs/protocol/network/network.ip.md),high,IP/DHCP/netmask/gateway/default route 归 network.ip。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3458,method,NetWork.SetIP,,,NetWork,SetIP,,,,Class=NetWork; Method=SetIP,network,ip,network.ip,method,network.setIpConfig,,docs/protocol/network/network.ip.md,matched docs/protocol (docs/protocol/network/network.ip.md),high,IP/DHCP/netmask/gateway/default route 归 network.ip。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3472,method,NetWork.GetNetwork,,,NetWork,GetNetwork,,,,Class=NetWork; Method=GetNetwork,network,ip,network.ip,method,network.getIpConfig,,docs/protocol/network/network.ip.md,matched docs/protocol (docs/protocol/network/network.ip.md),high,IP/DHCP/netmask/gateway/default route 归 network.ip。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3500,method,NetWork.GetNetworkStatus,,,NetWork,GetNetworkStatus,,,,Class=NetWork; Method=GetNetworkStatus,network,ip,network.ip,method,network.getIpConfig,,docs/protocol/network/network.ip.md,matched docs/protocol (docs/protocol/network/network.ip.md),high,IP/DHCP/netmask/gateway/default route 归 network.ip。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3527,method,Meeting.setCalendaring,,,Meeting,setCalendaring,,,,Class=Meeting; Method=setCalendaring,room,schedule,room.schedule,method,room.setScheduleConfig,,docs/protocol/room/room.schedule.md,matched docs/protocol (docs/protocol/room/room.schedule.md),high,会议/日程归 room.schedule。,
vm33_http_json,docs/legacy-migration/evidence/VM33协议文档.md,3559,method,Meeting.getCalendaring,,,Meeting,getCalendaring,,,,Class=Meeting; Method=getCalendaring,room,schedule,room.schedule,method,room.getScheduleConfig,,docs/protocol/room/room.schedule.md,matched docs/protocol (docs/protocol/room/room.schedule.md),high,会议/日程归 room.schedule。,
